"1131","INVERSIONES MANTENIDAS PARA NEGOCIACION ACUERDO CO",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"11311","INVERSIONES MANTENIDAS PARA NEGOCIACION COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"11312","INVERSIONES MANTENIDAS PARA NEGOCIACION V.RAZONABL",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1132","INVERSIONES DISPONIBLES PARA LA VENTA ACUERDO DE C",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"11321","INVERSIONES DISPONIBLES PARA LA VENTA COSTO",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"11322","INVERSIONES DISPONIBLES PARA LA VENTA V. RAZONABLE",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"12","CUENTAS POR COBRAR COMERCIALES - TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"121","FACTURAS, BOLETAS Y OTROS COMP.POR COBRAR TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1211","FACTURAR POR COBRAR NO EMITIDAS TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1212","FACTURAS POR COBRAR EMITIDAS EN CARTERA TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"121201","FACTURAS POR COBRAR EMITIDAS CARTERA TERCEROS M.N.","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"121202","FACTURAS POR COBRAR EMITIDAS CARTERA TERCEROS M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"1213","FACTURAS POR COBRAR EN COBRANZA TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1214","FACTURAS POR COBRAR EN DESCUENTO TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"122","ANTICIPOS DE CLIENTES TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
